Id      	Gender  	Age     	G1      	G2      	G3      	G4      	G5      	G6      	G7      	G8      	G9      	G10     	G11     	GamblF  	GFalla  	SensaS  	SuperS  	EconG   	PareG   	PeerG   	Nsymp   	P3prob  	P2prob  
    544	  1	 16.83333333	  1	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  2	  6	 38	 28	 39	  0	  0	  2	  1	  1
    545	  1	 16.83333333	  0	  1	  1	  3	  0	  0	  1	  0	  2	  1	  0	  9	  6	 14	 19	 34	  1	  1	  3	  2	  1
    546	  2	 16.83333333	  2	  0	  1	  0	  0	  1	  1	  1	  1	  0	  0	  7	  2	 30	 18	 36	  0	  1	  0	  0	  0
    547	  2	 16.83333333	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  1	  6	 27	 24	 36	  1	  1	  0	  0	  0
    548	  2	 16.83333333	  1	  1	  1	  0	  0	  0	  1	  1	  1	  1	  0	  7	  4	 30	 32	 38	  1	  1	  0	  0	  0
    549	  2	 16.83333333	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  1	  4	 20	 31	 40	  0	  0	  0	  0	  0
    550	  2	 16.83333333	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  1	  4	 26	 22	 38	  1	  1	  0	  0	  0
    551	  2	 16.83333333	  0	  1	  0	  0	  0	  1	  0	  0	  1	  2	  0	  5	  6	 21	 13	 39	  1	  1	  0	  0	  0
    552	  1	 16.91666667	  1	  0	  0	  2	  0	  0	  0	  0	  2	  0	  0	  5	  2	 15	 28	 39	  1	  1	  0	  0	  0
    553	  1	 16.91666667	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	 13	 14	 11	  0	  0	  0	  0	  0
    554	  1	 16.91666667	  4	  1	  2	  3	  0	  2	  1	  3	  3	  3	  3	 25	  3	 26	 24	 36	  0	  1	  2	  2	  1
    555	  1	 16.91666667	  3	  1	  1	  3	  0	  1	  1	  2	  1	  0	  2	 15	  6	 25	 17	 24	  0	  1	  0	  0	  0
    556	  1	 16.91666667	  3	  0	  1	  1	  0	  0	  0	  0	  1	  2	  0	  8	  6	 32	  8	 37	  0	  1	  0	  0	  0
    557	  1	 16.91666667	  1	  0	  0	  3	  0	  0	  0	  0	  1	  0	  0	  5	  2	 33	 25	 31	  0	  0	  1	  1	  1
    558	  1	 16.91666667	  1	  0	  0	  1	  0	  0	  0	  0	  3	  2	  0	  7	  6	 19	 31	 32	  1	  1	  2	  1	  1
    559	  1	 16.91666667	  0	  0	  0	  0	  0	  1	  0	  3	  0	  1	  0	  5	  3	 24	 22	 39	  0	  1	  2	  1	  1
    560	  1	 16.91666667	  3	  0	  0	  3	  0	  0	  1	  4	  2	  2	  3	 18	  2	 27	 21	 39	  0	  1	  9	  2	  1
    561	  2	 16.91666667	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  2	  4	   	 17	 35	  0	  1	  0	  0	  0
    562	  2	 16.91666667	  1	  0	  1	  1	  0	  0	  0	  0	  1	  1	  0	  5	  4	 22	 23	 35	  1	  1	  0	  0	  0
    563	  2	 16.91666667	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  1	  1	 19	   	 39	  0	  1	  0	  0	  0
    564	  2	 16.91666667	  4	  1	  3	  0	  0	  1	  1	  0	  2	  2	  0	 14	  6	 23	 28	 33	  1	  1	  2	  2	  1
    565	  1	 17.00000000	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  6	 23	  9	 44	  0	  1	  0	  0	  0
    566	  1	 17.00000000	  1	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  3	  3	 27	 21	 37	  0	  1	  0	  0	  0
    567	  1	 17.00000000	  1	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  3	  2	 24	 25	 39	  0	  1	  0	  0	  0
    568	  1	 17.00000000	  0	  0	  0	  1	  0	  0	  0	  0	  1	  0	  0	  2	  6	 14	 14	 35	  0	  1	  0	  0	  0
    569	  1	 17.00000000	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  1	  6	 27	 14	 37	  0	  1	  1	  0	  0
    570	  1	 17.00000000	  0	  0	  1	  2	  0	  0	  0	  0	  3	  1	  0	  7	  6	 22	 10	 30	  0	  0	  0	  0	  0
    571	  1	 17.00000000	  0	  0	  1	  1	  0	  0	  0	  0	  1	  0	  0	  3	  6	 20	 25	 45	  0	  1	  0	  0	  0
    572	  1	 17.00000000	  2	  0	  0	  2	  0	  1	  0	  0	  2	  2	  0	  9	  4	 30	 19	 37	  0	  1	  2	  1	  1
    573	  2	 17.00000000	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  3	 26	 24	 45	  0	  0	  0	  0	  0
    574	  2	 17.00000000	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	 24	 12	 40	  1	  1	  0	  0	  0
    575	  2	 17.00000000	  0	  0	  0	  2	  0	  1	  0	  1	  1	  1	  0	  6	  6	 26	 20	 36	  1	  1	  0	  0	  0
    576	  2	 17.00000000	  1	  0	  0	  0	  0	  1	  0	  0	  2	  0	  0	  4	  4	 20	 15	 31	  1	  1	  1	  0	  0
    577	  1	 17.08333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	 33	 20	 43	  1	  1	  0	  0	  0
    578	  1	 17.08333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	 28	 12	 33	  0	  1	  0	  0	  0
    579	  1	 17.08333333	  3	  0	  0	  2	  0	  0	  0	  0	  0	  1	  0	  6	  2	 18	 14	 41	  0	  1	  0	  0	  0
    580	  1	 17.08333333	  3	  1	  0	  1	  0	  0	  0	  0	  1	  1	  0	  7	  6	 17	 21	 44	  0	  1	  0	  0	  0
    581	  1	 17.08333333	  2	  0	  1	  1	  0	  0	  1	  1	  1	  0	  0	  7	  6	 39	 18	 27	  0	  1	  0	  0	  0
    582	  1	 17.08333333	  0	  0	  1	  2	  0	  0	  0	  0	  1	  1	  0	  5	  6	 22	 27	 36	  1	  1	  0	  0	  0
    583	  1	 17.08333333	  3	  0	  2	  1	  0	  1	  2	  0	  3	  2	  0	 14	  6	 33	 23	 25	  1	  1	  1	  1	  1
    584	  1	 17.08333333	  3	  0	  0	  0	  0	  0	  0	  2	  1	  1	  0	  7	  2	 21	 20	 35	  0	  1	  1	  1	  1
    585	  1	 17.08333333	  3	  0	  3	  4	  1	  1	  3	  0	  2	  2	  0	 19	  6	 16	 13	 27	  0	  1	  2	  2	  1
    586	  2	 17.08333333	  2	  1	  0	  0	  0	  1	  0	  0	  0	  0	  0	  4	  6	 25	 19	 45	  0	  1	  0	  0	  0
    587	  2	 17.08333333	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  2	  6	 31	 26	 42	  0	  1	  0	  0	  0
    588	  2	 17.08333333	  1	  0	  0	  0	  0	  1	  0	  0	  1	  0	  0	  3	  6	 32	 12	 38	  0	  1	  0	  0	  0
    589	  2	 17.08333333	  1	  1	  0	  1	  0	  0	  0	  0	  1	  1	  1	  6	  1	 20	 28	 36	  1	  0	  0	  0	  0
    590	  2	 17.08333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  1	  6	 26	 23	 41	  0	  1	  0	  0	  0
    591	  2	 17.08333333	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  2	  4	 20	 26	 38	  0	  0	  0	  0	  0
    592	  2	 17.08333333	  1	  0	  0	  0	  0	  2	  0	  0	  1	  1	  0	  5	  4	 34	 25	 36	  1	  1	  2	  1	  1
    593	  1	 17.16666667	  4	  3	  0	  0	  0	  1	  0	  0	  3	  4	  0	 15	  2	 25	 31	 38	  0	  0	  0	  2	  1
    594	  1	 17.16666667	  1	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  3	  2	 28	 14	 38	  0	  1	  0	  0	  0
    595	  1	 17.16666667	  0	  0	  0	  0	  0	  0	  0	  1	  1	  1	  0	  3	  5	 19	  9	 45	  0	  1	  0	  0	  0
    596	  1	 17.16666667	  1	  0	  0	  3	  0	  1	  0	  2	  2	  2	  0	 11	  2	 37	 26	 34	  1	  1	  3	  2	  1
    597	  2	 17.16666667	  0	  0	  0	  0	  0	  0	  0	  0	  2	  3	  0	  5	  2	 25	 29	 35	  1	  1	  0	  0	  0
    598	  2	 17.16666667	  1	  0	  1	  0	  0	  1	  0	  2	  1	  0	  0	  6	  6	 26	 23	 38	  0	  1	  0	  0	  0
    599	  2	 17.16666667	  1	  1	  1	  0	  0	  1	  1	  0	  2	  0	  0	  7	   	 33	 27	 32	  0	  0	  0	  0	  0
    600	  2	 17.16666667	  0	  0	  0	  0	  0	  0	  0	  0	  2	  1	  0	  3	  4	 22	 25	 37	  1	  0	  0	  0	  0
    601	  2	 17.16666667	  0	  0	  0	  0	  0	  1	  0	  0	  1	  2	  0	  4	  6	 22	 28	 38	  1	  0	  0	  0	  0
    602	  2	 17.16666667	  0	  1	  0	  1	  0	  0	  1	  1	  1	  0	  0	  5	  6	 25	  8	 39	  1	  0	  0	  0	  0
    603	  1	 17.25000000	  3	  0	  0	  3	  0	  1	  0	  0	  2	  0	  0	  9	  6	 25	 24	 34	  0	  1	  1	  1	  1
    604	  1	 17.25000000	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  5	 26	 20	   	  1	  1	  0	  0	  0
    605	  1	 17.25000000	  2	  0	  0	  3	  0	  0	  0	  0	  0	  1	  0	  6	  6	 27	 12	   	  0	  1	  1	  1	  1
    606	  1	 17.25000000	  2	  0	  0	  3	  0	  1	  0	  1	  2	  1	  0	 10	  2	 23	   	 34	  0	  1	  1	  1	  1
    607	  1	 17.25000000	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  2	 36	 27	 36	  1	  1	  1	  0	  0
    608	  1	 17.25000000	  1	  0	  0	  0	  0	  1	  0	  0	  2	  2	  0	  6	  2	 27	 15	 32	  0	  1	  1	  0	  0
    609	  1	 17.25000000	  1	  0	  0	  0	  0	  1	  0	  0	  2	  2	  0	  6	  6	 23	 16	 30	  1	  1	  1	  0	  0
    610	  1	 17.25000000	  3	  0	  1	  3	  0	  1	  0	  1	  1	  1	  0	 11	  6	 35	 30	 30	  1	  1	  3	  2	  1
    611	  1	 17.25000000	  0	  0	  0	  1	  0	  1	  0	  1	  2	  3	  1	  9	  6	 29	 20	 32	  0	  1	  3	  2	  1
    612	  2	 17.25000000	  1	  2	  0	  0	  0	  2	  2	  0	  2	  1	  0	 10	  6	 26	 25	 40	  1	  1	  0	  0	  0
    613	  2	 17.25000000	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  1	  6	 29	 24	 34	  1	  0	  0	  0	  0
    614	  2	 17.25000000	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  1	  6	 30	 16	 38	  1	  1	  0	  0	  0
    615	  2	 17.25000000	  0	  1	  0	  0	  0	  0	  0	  0	  1	  0	  0	  2	  6	 15	 27	 45	  0	  1	  0	  0	  0
    616	  2	 17.25000000	  0	  2	  2	  0	  0	  0	  0	  1	  1	  0	  0	  6	  2	 26	 27	 35	  0	  1	  0	  0	  0
    617	  2	 17.25000000	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  1	  6	 23	 24	 45	  1	  1	  1	  0	  0
    618	  1	 17.33333333	  3	  2	  0	  3	  0	  0	  0	  0	  1	  1	  0	 10	  2	 33	 14	 23	   	  1	  0	  0	  0
    619	  1	 17.33333333	  2	  1	  0	  1	  0	  1	  1	  3	  1	  1	  0	 11	  1	 33	 25	 34	  0	  1	  3	  2	  1
    620	  1	 17.33333333	  3	  3	  2	  2	  0	  1	  1	  4	  4	  4	  4	 28	  2	 38	 19	   	  1	  1	  4	  2	  1
    621	  1	 17.33333333	  2	  0	  1	  0	  0	  1	  0	  1	  2	  0	  1	  8	  6	 35	 22	 34	  0	  1	  2	  1	  1
    622	  2	 17.33333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	 23	 13	 35	  0	  1	  0	  0	  0
    623	  2	 17.33333333	  3	  0	  0	  0	  0	  1	  0	  0	  1	  0	  0	  5	  4	 20	 20	 37	  1	  1	  0	  0	  0
    624	  2	 17.33333333	  2	  1	  0	  0	  0	  1	  0	  1	  1	  0	  0	  6	  6	 29	  8	 41	  0	  1	  0	  0	  0
    625	  2	 17.33333333	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  6	 22	 18	 29	  0	  0	  0	  0	  0
    626	  2	 17.33333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	 16	   	 39	  0	  1	  0	  0	  0
    627	  2	 17.33333333	  0	  0	  0	  0	  0	  1	  0	  0	  1	  1	  0	  3	  6	 30	 27	 32	  1	  0	  0	  0	  0
    628	  2	 17.33333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	 27	  8	 44	  1	  0	  0	  0	  0
    629	  2	 17.33333333	  1	  0	  0	  0	  0	  1	  0	  1	  1	  0	  0	  4	  5	 22	 26	 42	  1	  1	  1	  0	  0
    630	  1	 17.41666667	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  4	 26	 27	 32	  0	  1	   	   	   
    631	  1	 17.41666667	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	 14	 21	 37	  0	  1	  0	  0	  0
    632	  1	 17.41666667	  4	  0	  2	  3	  0	  1	  3	  0	  2	  0	  0	 15	  6	 24	   	   	  1	  1	  1	  2	  1
    633	  1	 17.41666667	  0	  0	  0	  3	  0	  1	  0	  0	  1	  1	  1	  7	  2	 36	 21	 31	  0	  1	  1	  1	  1
    634	  1	 17.41666667	  4	  1	  2	  2	  3	  3	  0	  4	  3	  2	  4	 28	  2	 32	 12	 28	  0	  1	  6	  2	  1
    635	  1	 17.41666667	  0	  0	  2	  2	  0	  1	  0	  1	  1	  2	  0	  9	  6	 20	  8	 33	  0	  1	  0	  0	  0
    636	  1	 17.41666667	  2	  0	  2	  2	  0	  0	  0	  1	  1	  1	  0	  9	  1	 22	 25	 26	  0	  1	  1	  0	  0
    637	  1	 17.41666667	  1	  0	  0	  0	  0	  1	  0	  0	  1	  0	  0	  3	  4	 31	 12	 35	  0	  0	  1	  0	  0
    638	  2	 17.41666667	  1	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  3	  2	 32	 25	 38	  0	  1	  0	  0	  0
    639	  2	 17.41666667	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  2	  2	 22	 28	 42	  1	  1	  1	  0	  0
    640	  2	 17.41666667	  3	  1	  1	  0	  0	  0	  1	  0	  0	  0	  0	  6	  6	 32	 16	 40	  0	  1	  0	  0	  0
    641	  2	 17.41666667	  2	  0	  0	  0	  0	  0	  1	  0	  0	  1	  0	  4	  4	 31	 15	 44	  0	  1	  0	  0	  0
    642	  1	 17.50000000	  4	  2	  4	  3	  2	  1	  1	  4	  4	  4	  4	 33	  0	 33	 21	 35	  0	  1	  6	  2	  1
    643	  1	 17.50000000	  2	  0	  2	  2	  0	  0	  0	  1	  3	  3	  4	 17	  6	 34	 21	 20	  0	  1	  9	  2	  1
    644	  1	 17.50000000	  1	  0	  0	  1	  0	  1	  0	  0	  1	  1	  0	  5	  6	 27	  9	 39	  1	  1	  0	  0	  0
    645	  1	 17.50000000	  0	  0	  0	  0	  0	  1	  0	  0	  0	  1	  0	  2	  6	 27	 18	 43	  1	  1	  0	  0	  0
    646	  1	 17.50000000	  2	  0	  0	  2	  0	  0	  0	  0	  2	  2	  0	  8	  2	 28	 27	 35	  0	  1	  1	  0	  0
    647	  1	 17.50000000	  1	  0	  2	  2	  0	  1	  1	  2	  2	  2	  0	 13	  5	 33	 20	 19	  1	  1	  2	  1	  1
    648	  1	 17.50000000	  4	  0	  2	  3	  2	  1	  0	  3	  1	  1	  0	 17	  2	 27	 30	 29	  0	  1	  6	  2	  1
    649	  1	 17.50000000	  1	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  2	  6	 28	 13	 43	  1	  1	  0	  0	  0
    650	  1	 17.50000000	  1	  2	  0	  2	  0	  0	  2	  0	  2	  2	  0	 11	  4	 26	 25	 31	  1	  1	  0	  0	  0
    651	  1	 17.50000000	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  0	  2	  6	 25	 13	 43	  0	  1	  1	  0	  0
    652	  2	 17.50000000	  1	  0	  0	  0	  0	  1	  0	  0	  0	  2	  3	  7	  6	 22	 16	 39	  1	  1	  7	  2	  1
    653	  2	 17.50000000	  0	  0	  1	  0	  0	  0	  1	  0	  2	  2	  0	  6	  2	 23	 32	 31	  0	  0	  0	  0	  0
    654	  2	 17.50000000	  2	  2	  2	  0	  0	  0	  0	  1	  0	  0	  0	  7	  2	 35	 27	 35	  0	  1	  0	  0	  0
    655	  2	 17.50000000	  1	  1	  1	  0	  0	  1	  0	  0	  1	  1	  0	  6	  6	 17	 18	 27	  1	  1	  0	  0	  0
    656	  2	 17.50000000	  0	  0	  0	  0	  1	  0	  0	  0	  1	  1	  0	  3	  3	 21	 25	 35	  1	  1	  0	  0	  0
    657	  2	 17.50000000	  1	  1	  0	  0	  0	  1	  0	  0	  2	  0	  0	  5	  3	 18	 17	 41	  0	  0	  1	  0	  0
    658	  1	 17.58333333	  3	  1	  4	  3	  0	  1	  0	  1	  2	  0	  1	 16	  2	 32	 24	 26	  0	  1	  4	  2	  1
    659	  1	 17.58333333	  2	  1	  0	  2	  1	  0	  0	  0	  3	  3	  0	 12	  4	 25	 19	 34	  1	  1	  0	  0	  0
    660	  1	 17.58333333	  2	  0	  0	  0	  0	  0	  0	  1	  3	  1	  0	  7	  6	 31	 18	   	  0	  1	  0	  0	  0
    661	  1	 17.58333333	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  1	  6	 20	 22	 42	  0	  1	  0	  0	  0
    662	  1	 17.58333333	  3	  1	  0	  0	  0	  0	  0	  0	  1	  1	  0	  6	  2	 24	 17	 36	  0	  0	  1	  1	  1
    663	  2	 17.58333333	  2	  1	  1	  3	  0	  0	  0	  0	  0	  0	  0	  7	  6	 30	 14	 37	  0	  1	   	   	   
    664	  2	 17.58333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	 26	 18	 40	  0	  0	  0	  0	  0
    665	  2	 17.58333333	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  1	  4	 25	 18	 42	  1	  1	  0	  0	  0
    666	  2	 17.58333333	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  1	  2	 23	 26	 37	  1	  0	  0	  0	  0
    667	  2	 17.58333333	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  2	  5	 18	 27	 41	  0	  0	  0	  0	  0
    668	  2	 17.58333333	  1	  1	  1	  0	  0	  0	  1	  1	  0	  0	  0	  5	  4	 17	 30	 36	  0	  1	  1	  0	  0
    669	  2	 17.58333333	  0	  0	  0	  1	  0	  2	  0	  0	  2	  2	  0	  7	  4	 17	 22	 36	  1	  0	  1	  0	  0
    670	  2	 17.58333333	  0	  1	  0	  0	  0	  2	  1	  2	  2	  3	  0	 11	  6	 27	 27	 37	  1	  1	  2	  1	  1
    671	  1	 17.66666667	  3	  1	  1	  1	  0	  0	  1	  1	  1	  1	  0	 10	  3	 30	 30	 34	  0	  0	  0	  0	  0
    672	  1	 17.66666667	  3	  0	  4	  4	  0	  1	  0	  2	  2	  2	  1	 19	  6	 36	 28	 28	  1	  1	  3	  2	  1
    673	  1	 17.66666667	  2	  3	  3	  0	  0	  0	  0	  0	  0	  0	  0	  8	  6	 27	 10	 27	  0	  1	  0	  0	  0
    674	  1	 17.66666667	  3	  3	  1	  1	  0	  0	  2	  1	  1	  0	  0	 12	  6	 29	 25	 28	  0	  1	  2	  1	  1
    675	  2	 17.66666667	  2	  0	  0	  0	  1	  0	  1	  1	  1	  0	  0	  6	  2	 31	 33	 43	  0	  0	  0	  0	  0
    676	  2	 17.66666667	  3	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  4	  6	 28	 19	 45	  1	  1	  0	  0	  0
    677	  2	 17.66666667	  4	  0	  1	  0	  1	  1	  0	  0	  2	  2	  0	 11	  6	 22	 22	 32	  1	  1	  1	  2	  1
    678	  2	 17.66666667	  1	  0	  1	  0	  0	  0	  1	  0	  2	  1	  0	  6	  6	 29	 21	 37	  1	  1	  1	  0	  0
    679	  1	 17.75000000	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	 29	 10	 38	  0	  0	  0	  0	  0
    680	  1	 17.75000000	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	 36	 11	 41	  0	  1	  0	  0	  0
    681	  1	 17.75000000	  4	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  6	  2	 22	 19	 25	  0	  1	  1	  2	  1
    682	  1	 17.75000000	  3	  0	  0	  2	  0	  0	  0	  2	  1	  1	  1	 10	  6	 23	 26	 29	  0	  1	  1	  1	  1
    683	  1	 17.75000000	  4	  0	  3	  3	  0	  0	  1	  1	  3	  1	  3	 19	  2	 31	 19	 32	  1	  1	  2	  2	  1
    684	  1	 17.75000000	  2	  0	  0	  1	  0	  0	  0	  1	  3	  2	  0	  9	  1	 34	 28	 32	  1	  1	  2	  1	  1
    685	  1	 17.75000000	  3	  1	  1	  3	  0	  0	  0	  2	  1	  1	  0	 12	  4	 32	 14	 38	  0	  1	  4	  2	  1
    686	  1	 17.75000000	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	 21	 20	 31	  0	  1	  0	  0	  0
    687	  1	 17.75000000	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  1	  6	 34	 15	 38	  0	  1	  2	  1	  1
    688	  2	 17.75000000	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	 32	 19	 36	  1	  1	  0	  0	  0
    689	  2	 17.75000000	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  1	  6	 21	 25	 40	  1	  1	  0	  0	  0
    690	  1	 17.83333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	 32	  8	 31	  0	  1	   	   	   
    691	  1	 17.83333333	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  2	  2	 15	 14	 43	  0	  1	  0	  0	  0
    692	  1	 17.83333333	  1	  0	  1	  0	  0	  0	  1	  1	  1	  0	  0	  5	  6	 33	 19	 32	  0	  1	  1	  0	  0
    693	  1	 17.83333333	  1	  2	  0	  1	  0	  0	  1	  0	  0	  0	  0	  5	  2	 21	 18	 35	  0	  0	  3	  1	  1
    694	  1	 17.83333333	  4	  1	  4	  3	  1	  0	  1	  1	  3	  3	  4	 25	  2	 37	 28	 28	  0	  1	  8	  2	  1
    695	  1	 17.83333333	  1	  1	  0	  0	  0	  0	  2	  0	  1	  2	  0	  7	  2	 25	 27	 40	  0	  1	   	   	   
    696	  1	 17.83333333	  0	  0	  0	  3	  0	  0	  0	  0	  2	  0	  0	  5	  2	 30	 12	 39	  0	  1	  0	  0	  0
    697	  1	 17.83333333	  0	  1	  0	  0	  0	  1	  0	  0	  2	  3	  0	  7	  2	 26	 13	 45	  0	  1	  0	  0	  0
    698	  1	 17.83333333	  2	  0	  0	  1	  0	  1	  0	  0	  0	  0	  0	  4	  6	 20	  9	 40	  0	  1	  0	  0	  0
    699	  1	 17.83333333	  0	  0	  0	  1	  0	  0	  0	  1	  1	  0	  0	  3	  2	 33	 20	 38	  0	  0	  0	  0	  0
    700	  1	 17.83333333	  1	  0	  0	  3	  0	  1	  0	  0	  1	  2	  0	  8	  2	 29	 10	 43	  0	  1	  1	  1	  1
    701	  1	 17.83333333	  3	  0	  3	  4	  0	  0	  0	  0	  1	  1	  2	 14	  2	 26	 23	 29	  0	  1	  2	  2	  1
    702	  1	 17.83333333	  2	  4	  0	  1	  0	  0	  1	  1	  1	  0	  2	 12	  4	 25	 13	 36	  0	  1	  2	  2	  1
    703	  1	 17.83333333	  1	  0	  1	  3	  0	  0	  0	  1	  2	  1	  0	  9	  2	 35	 31	 31	  0	  1	  2	  1	  1
    704	  1	 17.83333333	  0	  0	  0	  0	  0	  0	  0	  0	  1	  3	  0	  4	  4	   	 11	 43	  1	  0	  0	  0	  0
    705	  1	 17.83333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	 22	  8	 45	  0	  1	  0	  0	  0
    706	  1	 17.83333333	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  6	 28	 20	 33	  0	  1	  1	  0	  0
    707	  2	 17.83333333	  1	  1	  1	  0	  0	  1	  2	  1	  1	  1	  0	  9	  5	 28	 13	 38	  0	  1	  0	  0	  0
    708	  2	 17.83333333	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  6	 21	 21	 42	  0	  0	  0	  0	  0
    709	  2	 17.83333333	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  6	 27	 26	 30	  0	  1	  2	  1	  1
    710	  2	 17.83333333	  1	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  3	  6	 26	 19	 31	  0	  1	  0	  0	  0
    711	  2	 17.83333333	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  1	  2	 35	 15	 37	  0	  1	  0	  0	  0
    712	  2	 17.83333333	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  1	  4	 30	 24	 37	  0	  1	  0	  0	  0
    713	  1	 17.91666667	  2	  3	  3	  3	  1	  1	  2	  4	  4	  3	  3	 29	  2	   	   	   	  1	  1	  9	  2	  1
    714	  1	 17.91666667	  1	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  3	  2	 25	  8	 33	  0	  1	  0	  0	  0
    715	  1	 17.91666667	  1	  0	  0	  2	  0	  0	  0	  1	  1	  2	  0	  7	  2	 22	 10	 35	  0	  1	  0	  0	  0
    716	  1	 17.91666667	  2	  0	  0	  3	  0	  0	  0	  1	  1	  1	  1	  9	  2	 30	 24	 35	  0	  1	  1	  1	  1
    717	  1	 17.91666667	  2	  1	  2	  3	  0	  1	  0	  4	  1	  1	  4	 19	  6	 29	 28	 34	  1	  1	  3	  2	  1
    718	  1	 17.91666667	  0	  0	  1	  0	  0	  1	  0	  0	  2	  3	  0	  7	  2	 26	 12	 38	  0	  1	  0	  0	  0
    719	  1	 17.91666667	  1	  0	  0	  0	  0	  1	  0	  0	  1	  1	  0	  4	  1	 33	 20	 38	  1	  1	  0	  0	  0
    720	  1	 17.91666667	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  1	  2	 23	 20	 32	  0	  0	  0	  0	  0
    721	  1	 17.91666667	  1	  0	  0	  3	  0	  0	  0	  0	  1	  1	  0	  6	  2	 28	 24	 36	  0	  1	  3	  2	  1
    722	  2	 17.91666667	  1	  2	  1	  0	  0	  2	  3	  4	  2	  3	  1	 19	  2	 29	 18	 38	  0	  1	  2	  2	  1
    723	  2	 17.91666667	  2	  2	  1	  1	  0	  1	  2	  2	  2	  1	  0	 14	  2	 30	 28	 35	  0	  1	  0	  0	  0
    724	  2	 17.91666667	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  2	  6	 28	 19	 35	  0	  1	  1	  0	  0
    725	  2	 17.91666667	  0	  1	  1	  0	  0	  1	  0	  0	  1	  1	  2	  7	  6	 25	 24	 33	  1	  1	  0	  0	  0
    726	  2	 17.91666667	  2	  1	  0	  0	  0	  1	  1	  0	  2	  3	  3	 13	  3	 32	 21	 33	  0	  0	  0	  0	  0
